"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2021-12-02,2021-12-02,"0 day ahead inc hosp","mean",NA,9221,"COVID-19"
"DE","00+",2021-12-02,2021-12-02,"0 day ahead inc hosp","quantile",0.025,7107,"COVID-19"
"DE","00+",2021-12-02,2021-12-02,"0 day ahead inc hosp","quantile",0.1,7713,"COVID-19"
"DE","00+",2021-12-02,2021-12-02,"0 day ahead inc hosp","quantile",0.25,8332,"COVID-19"
"DE","00+",2021-12-02,2021-12-02,"0 day ahead inc hosp","quantile",0.5,9111,"COVID-19"
"DE","00+",2021-12-02,2021-12-02,"0 day ahead inc hosp","quantile",0.75,9990,"COVID-19"
"DE","00+",2021-12-02,2021-12-02,"0 day ahead inc hosp","quantile",0.9,10870,"COVID-19"
"DE","00+",2021-12-02,2021-12-02,"0 day ahead inc hosp","quantile",0.975,11958,"COVID-19"
"DE","00+",2021-12-02,2021-12-01,"-1 day ahead inc hosp","mean",NA,9225,"COVID-19"
"DE","00+",2021-12-02,2021-12-01,"-1 day ahead inc hosp","quantile",0.025,7444,"COVID-19"
"DE","00+",2021-12-02,2021-12-01,"-1 day ahead inc hosp","quantile",0.1,7949,"COVID-19"
"DE","00+",2021-12-02,2021-12-01,"-1 day ahead inc hosp","quantile",0.25,8470,"COVID-19"
"DE","00+",2021-12-02,2021-12-01,"-1 day ahead inc hosp","quantile",0.5,9128,"COVID-19"
"DE","00+",2021-12-02,2021-12-01,"-1 day ahead inc hosp","quantile",0.75,9875,"COVID-19"
"DE","00+",2021-12-02,2021-12-01,"-1 day ahead inc hosp","quantile",0.9,10627,"COVID-19"
"DE","00+",2021-12-02,2021-12-01,"-1 day ahead inc hosp","quantile",0.975,11560,"COVID-19"
"DE","00+",2021-12-02,2021-11-30,"-2 day ahead inc hosp","mean",NA,9346,"COVID-19"
"DE","00+",2021-12-02,2021-11-30,"-2 day ahead inc hosp","quantile",0.025,7917,"COVID-19"
"DE","00+",2021-12-02,2021-11-30,"-2 day ahead inc hosp","quantile",0.1,8325,"COVID-19"
"DE","00+",2021-12-02,2021-11-30,"-2 day ahead inc hosp","quantile",0.25,8743,"COVID-19"
"DE","00+",2021-12-02,2021-11-30,"-2 day ahead inc hosp","quantile",0.5,9270,"COVID-19"
"DE","00+",2021-12-02,2021-11-30,"-2 day ahead inc hosp","quantile",0.75,9866,"COVID-19"
"DE","00+",2021-12-02,2021-11-30,"-2 day ahead inc hosp","quantile",0.9,10463,"COVID-19"
"DE","00+",2021-12-02,2021-11-30,"-2 day ahead inc hosp","quantile",0.975,11201,"COVID-19"
"DE","00+",2021-12-02,2021-11-29,"-3 day ahead inc hosp","mean",NA,9335,"COVID-19"
"DE","00+",2021-12-02,2021-11-29,"-3 day ahead inc hosp","quantile",0.025,8191,"COVID-19"
"DE","00+",2021-12-02,2021-11-29,"-3 day ahead inc hosp","quantile",0.1,8521,"COVID-19"
"DE","00+",2021-12-02,2021-11-29,"-3 day ahead inc hosp","quantile",0.25,8857,"COVID-19"
"DE","00+",2021-12-02,2021-11-29,"-3 day ahead inc hosp","quantile",0.5,9277,"COVID-19"
"DE","00+",2021-12-02,2021-11-29,"-3 day ahead inc hosp","quantile",0.75,9750,"COVID-19"
"DE","00+",2021-12-02,2021-11-29,"-3 day ahead inc hosp","quantile",0.9,10223,"COVID-19"
"DE","00+",2021-12-02,2021-11-29,"-3 day ahead inc hosp","quantile",0.975,10805,"COVID-19"
"DE","00+",2021-12-02,2021-11-28,"-4 day ahead inc hosp","mean",NA,9432,"COVID-19"
"DE","00+",2021-12-02,2021-11-28,"-4 day ahead inc hosp","quantile",0.025,8385,"COVID-19"
"DE","00+",2021-12-02,2021-11-28,"-4 day ahead inc hosp","quantile",0.1,8689,"COVID-19"
"DE","00+",2021-12-02,2021-11-28,"-4 day ahead inc hosp","quantile",0.25,8996,"COVID-19"
"DE","00+",2021-12-02,2021-11-28,"-4 day ahead inc hosp","quantile",0.5,9381,"COVID-19"
