"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-03-06,2022-03-06,"0 day ahead inc hosp","mean",NA,9435,"COVID-19"
"DE","00+",2022-03-06,2022-03-06,"0 day ahead inc hosp","quantile",0.025,7430,"COVID-19"
"DE","00+",2022-03-06,2022-03-06,"0 day ahead inc hosp","quantile",0.1,7998,"COVID-19"
"DE","00+",2022-03-06,2022-03-06,"0 day ahead inc hosp","quantile",0.25,8583,"COVID-19"
"DE","00+",2022-03-06,2022-03-06,"0 day ahead inc hosp","quantile",0.5,9325,"COVID-19"
"DE","00+",2022-03-06,2022-03-06,"0 day ahead inc hosp","quantile",0.75,10167,"COVID-19"
"DE","00+",2022-03-06,2022-03-06,"0 day ahead inc hosp","quantile",0.9,11016,"COVID-19"
"DE","00+",2022-03-06,2022-03-06,"0 day ahead inc hosp","quantile",0.975,12068,"COVID-19"
"DE","00+",2022-03-06,2022-03-05,"-1 day ahead inc hosp","mean",NA,9772,"COVID-19"
"DE","00+",2022-03-06,2022-03-05,"-1 day ahead inc hosp","quantile",0.025,7757,"COVID-19"
"DE","00+",2022-03-06,2022-03-05,"-1 day ahead inc hosp","quantile",0.1,8319,"COVID-19"
"DE","00+",2022-03-06,2022-03-05,"-1 day ahead inc hosp","quantile",0.25,8904,"COVID-19"
"DE","00+",2022-03-06,2022-03-05,"-1 day ahead inc hosp","quantile",0.5,9652,"COVID-19"
"DE","00+",2022-03-06,2022-03-05,"-1 day ahead inc hosp","quantile",0.75,10510,"COVID-19"
"DE","00+",2022-03-06,2022-03-05,"-1 day ahead inc hosp","quantile",0.9,11379,"COVID-19"
"DE","00+",2022-03-06,2022-03-05,"-1 day ahead inc hosp","quantile",0.975,12463,"COVID-19"
"DE","00+",2022-03-06,2022-03-04,"-2 day ahead inc hosp","mean",NA,9870,"COVID-19"
"DE","00+",2022-03-06,2022-03-04,"-2 day ahead inc hosp","quantile",0.025,8072,"COVID-19"
"DE","00+",2022-03-06,2022-03-04,"-2 day ahead inc hosp","quantile",0.1,8572,"COVID-19"
"DE","00+",2022-03-06,2022-03-04,"-2 day ahead inc hosp","quantile",0.25,9093,"COVID-19"
"DE","00+",2022-03-06,2022-03-04,"-2 day ahead inc hosp","quantile",0.5,9762,"COVID-19"
"DE","00+",2022-03-06,2022-03-04,"-2 day ahead inc hosp","quantile",0.75,10529,"COVID-19"
"DE","00+",2022-03-06,2022-03-04,"-2 day ahead inc hosp","quantile",0.9,11308,"COVID-19"
"DE","00+",2022-03-06,2022-03-04,"-2 day ahead inc hosp","quantile",0.975,12281,"COVID-19"
"DE","00+",2022-03-06,2022-03-03,"-3 day ahead inc hosp","mean",NA,9738,"COVID-19"
"DE","00+",2022-03-06,2022-03-03,"-3 day ahead inc hosp","quantile",0.025,8272,"COVID-19"
"DE","00+",2022-03-06,2022-03-03,"-3 day ahead inc hosp","quantile",0.1,8685,"COVID-19"
"DE","00+",2022-03-06,2022-03-03,"-3 day ahead inc hosp","quantile",0.25,9112,"COVID-19"
"DE","00+",2022-03-06,2022-03-03,"-3 day ahead inc hosp","quantile",0.5,9655,"COVID-19"
"DE","00+",2022-03-06,2022-03-03,"-3 day ahead inc hosp","quantile",0.75,10273,"COVID-19"
"DE","00+",2022-03-06,2022-03-03,"-3 day ahead inc hosp","quantile",0.9,10897,"COVID-19"
"DE","00+",2022-03-06,2022-03-03,"-3 day ahead inc hosp","quantile",0.975,11673,"COVID-19"
"DE","00+",2022-03-06,2022-03-02,"-4 day ahead inc hosp","mean",NA,9618,"COVID-19"
"DE","00+",2022-03-06,2022-03-02,"-4 day ahead inc hosp","quantile",0.025,8395,"COVID-19"
"DE","00+",2022-03-06,2022-03-02,"-4 day ahead inc hosp","quantile",0.1,8741,"COVID-19"
"DE","00+",2022-03-06,2022-03-02,"-4 day ahead inc hosp","quantile",0.25,9098,"COVID-19"
"DE","00+",2022-03-06,2022-03-02,"-4 day ahead inc hosp","quantile",0.5,9550,"COVID-19"
"DE","00+",2022-03-06,2022-03-02,"-4 day ahead inc hosp","quantile",0.75,10065,"COVID-19"
"DE","00+",2022-03-06,2022-03-02,"-4 day ahead inc hosp","quantile",0.9,10584,"COVID-19"
"DE","00+",2022-03-06,2022-03-02,"-4 day ahead inc hosp","quantile",0.975,11228,"COVID-19"
"DE","00+",2022-03-06,2022-03-01,"-5 day ahead inc hosp","mean",NA,9630,"COVID-19"
"DE","00+",2022-03-06,2022-03-01,"-5 day ahead inc hosp","quantile",0.025,8614,"COVID-19"
"DE","00+",2022-03-06,2022-03-01,"-5 day ahead inc hosp","quantile",0.1,8903,"COVID-19"
"DE","00+",2022-03-06,2022-03-01,"-5 day ahead inc hosp","quantile",0.25,9200,"COVID-19"
"DE","00+",2022-03-06,2022-03-01,"-5 day ahead inc hosp","quantile",0.5,9575,"COVID-19"
"DE","00+",2022-03-06,2022-03-01,"-5 day ahead inc hosp","quantile",0.75,10000,"COVID-19"
"DE","00+",2022-03-06,2022-03-01,"-5 day ahead inc hosp","quantile",0.9,10427,"COVID-19"
"DE","00+",2022-03-06,2022-03-01,"-5 day ahead inc hosp","quantile",0.975,10956,"COVID-19"
"DE","00+",2022-03-06,2022-02-28,"-6 day ahead inc hosp","mean",NA,9683,"COVID-19"
"DE","00+",2022-03-06,2022-02-28,"-6 day ahead inc hosp","quantile",0.025,8812,"COVID-19"
"DE","00+",2022-03-06,2022-02-28,"-6 day ahead inc hosp","quantile",0.1,9060,"COVID-19"
"DE","00+",2022-03-06,2022-02-28,"-6 day ahead inc hosp","quantile",0.25,9314,"COVID-19"
"DE","00+",2022-03-06,2022-02-28,"-6 day ahead inc hosp","quantile",0.5,9636,"COVID-19"
"DE","00+",2022-03-06,2022-02-28,"-6 day ahead inc hosp","quantile",0.75,10000,"COVID-19"
"DE","00+",2022-03-06,2022-02-28,"-6 day ahead inc hosp","quantile",0.9,10366,"COVID-19"
"DE","00+",2022-03-06,2022-02-28,"-6 day ahead inc hosp","quantile",0.975,10820,"COVID-19"
"DE","00+",2022-03-06,2022-02-27,"-7 day ahead inc hosp","mean",NA,9791,"COVID-19"
"DE","00+",2022-03-06,2022-02-27,"-7 day ahead inc hosp","quantile",0.025,8937,"COVID-19"
"DE","00+",2022-03-06,2022-02-27,"-7 day ahead inc hosp","quantile",0.1,9178,"COVID-19"
"DE","00+",2022-03-06,2022-02-27,"-7 day ahead inc hosp","quantile",0.25,9427,"COVID-19"
"DE","00+",2022-03-06,2022-02-27,"-7 day ahead inc hosp","quantile",0.5,9743,"COVID-19"
"DE","00+",2022-03-06,2022-02-27,"-7 day ahead inc hosp","quantile",0.75,10103,"COVID-19"
"DE","00+",2022-03-06,2022-02-27,"-7 day ahead inc hosp","quantile",0.9,10465,"COVID-19"
"DE","00+",2022-03-06,2022-02-27,"-7 day ahead inc hosp","quantile",0.975,10916,"COVID-19"
"DE","00+",2022-03-06,2022-02-26,"-8 day ahead inc hosp","mean",NA,9787,"COVID-19"
"DE","00+",2022-03-06,2022-02-26,"-8 day ahead inc hosp","quantile",0.025,8980,"COVID-19"
"DE","00+",2022-03-06,2022-02-26,"-8 day ahead inc hosp","quantile",0.1,9207,"COVID-19"
"DE","00+",2022-03-06,2022-02-26,"-8 day ahead inc hosp","quantile",0.25,9442,"COVID-19"
"DE","00+",2022-03-06,2022-02-26,"-8 day ahead inc hosp","quantile",0.5,9741,"COVID-19"
"DE","00+",2022-03-06,2022-02-26,"-8 day ahead inc hosp","quantile",0.75,10083,"COVID-19"
"DE","00+",2022-03-06,2022-02-26,"-8 day ahead inc hosp","quantile",0.9,10427,"COVID-19"
"DE","00+",2022-03-06,2022-02-26,"-8 day ahead inc hosp","quantile",0.975,10856,"COVID-19"
"DE","00+",2022-03-06,2022-02-25,"-9 day ahead inc hosp","mean",NA,9803,"COVID-19"
"DE","00+",2022-03-06,2022-02-25,"-9 day ahead inc hosp","quantile",0.025,9083,"COVID-19"
"DE","00+",2022-03-06,2022-02-25,"-9 day ahead inc hosp","quantile",0.1,9285,"COVID-19"
"DE","00+",2022-03-06,2022-02-25,"-9 day ahead inc hosp","quantile",0.25,9495,"COVID-19"
"DE","00+",2022-03-06,2022-02-25,"-9 day ahead inc hosp","quantile",0.5,9762,"COVID-19"
"DE","00+",2022-03-06,2022-02-25,"-9 day ahead inc hosp","quantile",0.75,10067,"COVID-19"
"DE","00+",2022-03-06,2022-02-25,"-9 day ahead inc hosp","quantile",0.9,10374,"COVID-19"
"DE","00+",2022-03-06,2022-02-25,"-9 day ahead inc hosp","quantile",0.975,10757,"COVID-19"
"DE","00+",2022-03-06,2022-02-24,"-10 day ahead inc hosp","mean",NA,9873,"COVID-19"
"DE","00+",2022-03-06,2022-02-24,"-10 day ahead inc hosp","quantile",0.025,9235,"COVID-19"
"DE","00+",2022-03-06,2022-02-24,"-10 day ahead inc hosp","quantile",0.1,9415,"COVID-19"
"DE","00+",2022-03-06,2022-02-24,"-10 day ahead inc hosp","quantile",0.25,9601,"COVID-19"
"DE","00+",2022-03-06,2022-02-24,"-10 day ahead inc hosp","quantile",0.5,9837,"COVID-19"
"DE","00+",2022-03-06,2022-02-24,"-10 day ahead inc hosp","quantile",0.75,10107,"COVID-19"
"DE","00+",2022-03-06,2022-02-24,"-10 day ahead inc hosp","quantile",0.9,10378,"COVID-19"
"DE","00+",2022-03-06,2022-02-24,"-10 day ahead inc hosp","quantile",0.975,10717,"COVID-19"
"DE","00+",2022-03-06,2022-02-23,"-11 day ahead inc hosp","mean",NA,9893,"COVID-19"
"DE","00+",2022-03-06,2022-02-23,"-11 day ahead inc hosp","quantile",0.025,9332,"COVID-19"
"DE","00+",2022-03-06,2022-02-23,"-11 day ahead inc hosp","quantile",0.1,9490,"COVID-19"
"DE","00+",2022-03-06,2022-02-23,"-11 day ahead inc hosp","quantile",0.25,9654,"COVID-19"
"DE","00+",2022-03-06,2022-02-23,"-11 day ahead inc hosp","quantile",0.5,9861,"COVID-19"
"DE","00+",2022-03-06,2022-02-23,"-11 day ahead inc hosp","quantile",0.75,10098,"COVID-19"
"DE","00+",2022-03-06,2022-02-23,"-11 day ahead inc hosp","quantile",0.9,10337,"COVID-19"
"DE","00+",2022-03-06,2022-02-23,"-11 day ahead inc hosp","quantile",0.975,10634,"COVID-19"
"DE","00+",2022-03-06,2022-02-22,"-12 day ahead inc hosp","mean",NA,9965,"COVID-19"
"DE","00+",2022-03-06,2022-02-22,"-12 day ahead inc hosp","quantile",0.025,9478,"COVID-19"
"DE","00+",2022-03-06,2022-02-22,"-12 day ahead inc hosp","quantile",0.1,9615,"COVID-19"
"DE","00+",2022-03-06,2022-02-22,"-12 day ahead inc hosp","quantile",0.25,9757,"COVID-19"
"DE","00+",2022-03-06,2022-02-22,"-12 day ahead inc hosp","quantile",0.5,9938,"COVID-19"
"DE","00+",2022-03-06,2022-02-22,"-12 day ahead inc hosp","quantile",0.75,10144,"COVID-19"
"DE","00+",2022-03-06,2022-02-22,"-12 day ahead inc hosp","quantile",0.9,10351,"COVID-19"
"DE","00+",2022-03-06,2022-02-22,"-12 day ahead inc hosp","quantile",0.975,10609,"COVID-19"
"DE","00+",2022-03-06,2022-02-21,"-13 day ahead inc hosp","mean",NA,9860,"COVID-19"
"DE","00+",2022-03-06,2022-02-21,"-13 day ahead inc hosp","quantile",0.025,9426,"COVID-19"
"DE","00+",2022-03-06,2022-02-21,"-13 day ahead inc hosp","quantile",0.1,9547,"COVID-19"
"DE","00+",2022-03-06,2022-02-21,"-13 day ahead inc hosp","quantile",0.25,9673,"COVID-19"
"DE","00+",2022-03-06,2022-02-21,"-13 day ahead inc hosp","quantile",0.5,9834,"COVID-19"
"DE","00+",2022-03-06,2022-02-21,"-13 day ahead inc hosp","quantile",0.75,10019,"COVID-19"
"DE","00+",2022-03-06,2022-02-21,"-13 day ahead inc hosp","quantile",0.9,10206,"COVID-19"
"DE","00+",2022-03-06,2022-02-21,"-13 day ahead inc hosp","quantile",0.975,10438,"COVID-19"
"DE","00+",2022-03-06,2022-02-20,"-14 day ahead inc hosp","mean",NA,9805,"COVID-19"
"DE","00+",2022-03-06,2022-02-20,"-14 day ahead inc hosp","quantile",0.025,9384,"COVID-19"
