"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2021-11-28,2021-11-28,"0 day ahead inc hosp","mean",NA,8810,"COVID-19"
"DE","00+",2021-11-28,2021-11-28,"0 day ahead inc hosp","quantile",0.025,6945,"COVID-19"
"DE","00+",2021-11-28,2021-11-28,"0 day ahead inc hosp","quantile",0.1,7474,"COVID-19"
"DE","00+",2021-11-28,2021-11-28,"0 day ahead inc hosp","quantile",0.25,8019,"COVID-19"
"DE","00+",2021-11-28,2021-11-28,"0 day ahead inc hosp","quantile",0.5,8708,"COVID-19"
"DE","00+",2021-11-28,2021-11-28,"0 day ahead inc hosp","quantile",0.75,9490,"COVID-19"
"DE","00+",2021-11-28,2021-11-28,"0 day ahead inc hosp","quantile",0.9,10276,"COVID-19"
"DE","00+",2021-11-28,2021-11-28,"0 day ahead inc hosp","quantile",0.975,11251,"COVID-19"
"DE","00+",2021-11-28,2021-11-27,"-1 day ahead inc hosp","mean",NA,9035,"COVID-19"
"DE","00+",2021-11-28,2021-11-27,"-1 day ahead inc hosp","quantile",0.025,7240,"COVID-19"
"DE","00+",2021-11-28,2021-11-27,"-1 day ahead inc hosp","quantile",0.1,7745,"COVID-19"
"DE","00+",2021-11-28,2021-11-27,"-1 day ahead inc hosp","quantile",0.25,8268,"COVID-19"
"DE","00+",2021-11-28,2021-11-27,"-1 day ahead inc hosp","quantile",0.5,8933,"COVID-19"
"DE","00+",2021-11-28,2021-11-27,"-1 day ahead inc hosp","quantile",0.75,9692,"COVID-19"
"DE","00+",2021-11-28,2021-11-27,"-1 day ahead inc hosp","quantile",0.9,10458,"COVID-19"
"DE","00+",2021-11-28,2021-11-27,"-1 day ahead inc hosp","quantile",0.975,11411,"COVID-19"
"DE","00+",2021-11-28,2021-11-26,"-2 day ahead inc hosp","mean",NA,9423,"COVID-19"
"DE","00+",2021-11-28,2021-11-26,"-2 day ahead inc hosp","quantile",0.025,7817,"COVID-19"
"DE","00+",2021-11-28,2021-11-26,"-2 day ahead inc hosp","quantile",0.1,8271,"COVID-19"
"DE","00+",2021-11-28,2021-11-26,"-2 day ahead inc hosp","quantile",0.25,8740,"COVID-19"
"DE","00+",2021-11-28,2021-11-26,"-2 day ahead inc hosp","quantile",0.5,9334,"COVID-19"
"DE","00+",2021-11-28,2021-11-26,"-2 day ahead inc hosp","quantile",0.75,10009,"COVID-19"
"DE","00+",2021-11-28,2021-11-26,"-2 day ahead inc hosp","quantile",0.9,10690,"COVID-19"
"DE","00+",2021-11-28,2021-11-26,"-2 day ahead inc hosp","quantile",0.975,11535,"COVID-19"
"DE","00+",2021-11-28,2021-11-25,"-3 day ahead inc hosp","mean",NA,9566,"COVID-19"
"DE","00+",2021-11-28,2021-11-25,"-3 day ahead inc hosp","quantile",0.025,8218,"COVID-19"
"DE","00+",2021-11-28,2021-11-25,"-3 day ahead inc hosp","quantile",0.1,8603,"COVID-19"
"DE","00+",2021-11-28,2021-11-25,"-3 day ahead inc hosp","quantile",0.25,8997,"COVID-19"
"DE","00+",2021-11-28,2021-11-25,"-3 day ahead inc hosp","quantile",0.5,9494,"COVID-19"
"DE","00+",2021-11-28,2021-11-25,"-3 day ahead inc hosp","quantile",0.75,10057,"COVID-19"
"DE","00+",2021-11-28,2021-11-25,"-3 day ahead inc hosp","quantile",0.9,10621,"COVID-19"
"DE","00+",2021-11-28,2021-11-25,"-3 day ahead inc hosp","quantile",0.975,11319,"COVID-19"
"DE","00+",2021-11-28,2021-11-24,"-4 day ahead inc hosp","mean",NA,9559,"COVID-19"
"DE","00+",2021-11-28,2021-11-24,"-4 day ahead inc hosp","quantile",0.025,8446,"COVID-19"
"DE","00+",2021-11-28,2021-11-24,"-4 day ahead inc hosp","quantile",0.1,8765,"COVID-19"
"DE","00+",2021-11-28,2021-11-24,"-4 day ahead inc hosp","quantile",0.25,9092,"COVID-19"
"DE","00+",2021-11-28,2021-11-24,"-4 day ahead inc hosp","quantile",0.5,9502,"COVID-19"
"DE","00+",2021-11-28,2021-11-24,"-4 day ahead inc hosp","quantile",0.75,9964,"COVID-19"
"DE","00+",2021-11-28,2021-11-24,"-4 day ahead inc hosp","quantile",0.9,10426,"COVID-19"
"DE","00+",2021-11-28,2021-11-24,"-4 day ahead inc hosp","quantile",0.975,10996,"COVID-19"
"DE","00+",2021-11-28,2021-11-23,"-5 day ahead inc hosp","mean",NA,9509,"COVID-19"
