"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-04-29,2022-04-29,"0 day ahead inc hosp","mean",NA,7836,"COVID-19"
"DE","00+",2022-04-29,2022-04-29,"0 day ahead inc hosp","quantile",0.025,6014,"COVID-19"
"DE","00+",2022-04-29,2022-04-29,"0 day ahead inc hosp","quantile",0.1,6519,"COVID-19"
"DE","00+",2022-04-29,2022-04-29,"0 day ahead inc hosp","quantile",0.25,7048,"COVID-19"
"DE","00+",2022-04-29,2022-04-29,"0 day ahead inc hosp","quantile",0.5,7726,"COVID-19"
"DE","00+",2022-04-29,2022-04-29,"0 day ahead inc hosp","quantile",0.75,8505,"COVID-19"
"DE","00+",2022-04-29,2022-04-29,"0 day ahead inc hosp","quantile",0.9,9296,"COVID-19"
"DE","00+",2022-04-29,2022-04-29,"0 day ahead inc hosp","quantile",0.975,10286,"COVID-19"
"DE","00+",2022-04-29,2022-04-28,"-1 day ahead inc hosp","mean",NA,8082,"COVID-19"
"DE","00+",2022-04-29,2022-04-28,"-1 day ahead inc hosp","quantile",0.025,6578,"COVID-19"
"DE","00+",2022-04-29,2022-04-28,"-1 day ahead inc hosp","quantile",0.1,6999,"COVID-19"
"DE","00+",2022-04-29,2022-04-28,"-1 day ahead inc hosp","quantile",0.25,7437,"COVID-19"
"DE","00+",2022-04-29,2022-04-28,"-1 day ahead inc hosp","quantile",0.5,7995,"COVID-19"
"DE","00+",2022-04-29,2022-04-28,"-1 day ahead inc hosp","quantile",0.75,8633,"COVID-19"
"DE","00+",2022-04-29,2022-04-28,"-1 day ahead inc hosp","quantile",0.9,9277,"COVID-19"
"DE","00+",2022-04-29,2022-04-28,"-1 day ahead inc hosp","quantile",0.975,10080,"COVID-19"
"DE","00+",2022-04-29,2022-04-27,"-2 day ahead inc hosp","mean",NA,8382,"COVID-19"
"DE","00+",2022-04-29,2022-04-27,"-2 day ahead inc hosp","quantile",0.025,7187,"COVID-19"
"DE","00+",2022-04-29,2022-04-27,"-2 day ahead inc hosp","quantile",0.1,7530,"COVID-19"
"DE","00+",2022-04-29,2022-04-27,"-2 day ahead inc hosp","quantile",0.25,7881,"COVID-19"
"DE","00+",2022-04-29,2022-04-27,"-2 day ahead inc hosp","quantile",0.5,8321,"COVID-19"
"DE","00+",2022-04-29,2022-04-27,"-2 day ahead inc hosp","quantile",0.75,8817,"COVID-19"
"DE","00+",2022-04-29,2022-04-27,"-2 day ahead inc hosp","quantile",0.9,9313,"COVID-19"
"DE","00+",2022-04-29,2022-04-27,"-2 day ahead inc hosp","quantile",0.975,9925,"COVID-19"
"DE","00+",2022-04-29,2022-04-26,"-3 day ahead inc hosp","mean",NA,9040,"COVID-19"
"DE","00+",2022-04-29,2022-04-26,"-3 day ahead inc hosp","quantile",0.025,8107,"COVID-19"
"DE","00+",2022-04-29,2022-04-26,"-3 day ahead inc hosp","quantile",0.1,8384,"COVID-19"
"DE","00+",2022-04-29,2022-04-26,"-3 day ahead inc hosp","quantile",0.25,8660,"COVID-19"
"DE","00+",2022-04-29,2022-04-26,"-3 day ahead inc hosp","quantile",0.5,9000,"COVID-19"
"DE","00+",2022-04-29,2022-04-26,"-3 day ahead inc hosp","quantile",0.75,9376,"COVID-19"
"DE","00+",2022-04-29,2022-04-26,"-3 day ahead inc hosp","quantile",0.9,9747,"COVID-19"
"DE","00+",2022-04-29,2022-04-26,"-3 day ahead inc hosp","quantile",0.975,10198,"COVID-19"
"DE","00+",2022-04-29,2022-04-25,"-4 day ahead inc hosp","mean",NA,7762,"COVID-19"
"DE","00+",2022-04-29,2022-04-25,"-4 day ahead inc hosp","quantile",0.025,7164,"COVID-19"
"DE","00+",2022-04-29,2022-04-25,"-4 day ahead inc hosp","quantile",0.1,7346,"COVID-19"
"DE","00+",2022-04-29,2022-04-25,"-4 day ahead inc hosp","quantile",0.25,7525,"COVID-19"
"DE","00+",2022-04-29,2022-04-25,"-4 day ahead inc hosp","quantile",0.5,7741,"COVID-19"
"DE","00+",2022-04-29,2022-04-25,"-4 day ahead inc hosp","quantile",0.75,7977,"COVID-19"
"DE","00+",2022-04-29,2022-04-25,"-4 day ahead inc hosp","quantile",0.9,8206,"COVID-19"
"DE","00+",2022-04-29,2022-04-25,"-4 day ahead inc hosp","quantile",0.975,8482,"COVID-19"
"DE","00+",2022-04-29,2022-04-24,"-5 day ahead inc hosp","mean",NA,7691,"COVID-19"
"DE","00+",2022-04-29,2022-04-24,"-5 day ahead inc hosp","quantile",0.025,7177,"COVID-19"
