"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-02-23,2022-02-23,"0 day ahead inc hosp","mean",NA,10234,"COVID-19"
"DE","00+",2022-02-23,2022-02-23,"0 day ahead inc hosp","quantile",0.025,7998,"COVID-19"
"DE","00+",2022-02-23,2022-02-23,"0 day ahead inc hosp","quantile",0.1,8639,"COVID-19"
"DE","00+",2022-02-23,2022-02-23,"0 day ahead inc hosp","quantile",0.25,9294,"COVID-19"
"DE","00+",2022-02-23,2022-02-23,"0 day ahead inc hosp","quantile",0.5,10118,"COVID-19"
"DE","00+",2022-02-23,2022-02-23,"0 day ahead inc hosp","quantile",0.75,11048,"COVID-19"
"DE","00+",2022-02-23,2022-02-23,"0 day ahead inc hosp","quantile",0.9,11979,"COVID-19"
"DE","00+",2022-02-23,2022-02-23,"0 day ahead inc hosp","quantile",0.975,13129,"COVID-19"
"DE","00+",2022-02-23,2022-02-22,"-1 day ahead inc hosp","mean",NA,10073,"COVID-19"
"DE","00+",2022-02-23,2022-02-22,"-1 day ahead inc hosp","quantile",0.025,8246,"COVID-19"
"DE","00+",2022-02-23,2022-02-22,"-1 day ahead inc hosp","quantile",0.1,8763,"COVID-19"
"DE","00+",2022-02-23,2022-02-22,"-1 day ahead inc hosp","quantile",0.25,9296,"COVID-19"
"DE","00+",2022-02-23,2022-02-22,"-1 day ahead inc hosp","quantile",0.5,9972,"COVID-19"
"DE","00+",2022-02-23,2022-02-22,"-1 day ahead inc hosp","quantile",0.75,10740,"COVID-19"
"DE","00+",2022-02-23,2022-02-22,"-1 day ahead inc hosp","quantile",0.9,11514,"COVID-19"
"DE","00+",2022-02-23,2022-02-22,"-1 day ahead inc hosp","quantile",0.975,12475,"COVID-19"
"DE","00+",2022-02-23,2022-02-21,"-2 day ahead inc hosp","mean",NA,9651,"COVID-19"
"DE","00+",2022-02-23,2022-02-21,"-2 day ahead inc hosp","quantile",0.025,8257,"COVID-19"
"DE","00+",2022-02-23,2022-02-21,"-2 day ahead inc hosp","quantile",0.1,8653,"COVID-19"
"DE","00+",2022-02-23,2022-02-21,"-2 day ahead inc hosp","quantile",0.25,9060,"COVID-19"
"DE","00+",2022-02-23,2022-02-21,"-2 day ahead inc hosp","quantile",0.5,9575,"COVID-19"
"DE","00+",2022-02-23,2022-02-21,"-2 day ahead inc hosp","quantile",0.75,10159,"COVID-19"
"DE","00+",2022-02-23,2022-02-21,"-2 day ahead inc hosp","quantile",0.9,10746,"COVID-19"
"DE","00+",2022-02-23,2022-02-21,"-2 day ahead inc hosp","quantile",0.975,11473,"COVID-19"
"DE","00+",2022-02-23,2022-02-20,"-3 day ahead inc hosp","mean",NA,9552,"COVID-19"
"DE","00+",2022-02-23,2022-02-20,"-3 day ahead inc hosp","quantile",0.025,8318,"COVID-19"
"DE","00+",2022-02-23,2022-02-20,"-3 day ahead inc hosp","quantile",0.1,8672,"COVID-19"
"DE","00+",2022-02-23,2022-02-20,"-3 day ahead inc hosp","quantile",0.25,9034,"COVID-19"
"DE","00+",2022-02-23,2022-02-20,"-3 day ahead inc hosp","quantile",0.5,9489,"COVID-19"
"DE","00+",2022-02-23,2022-02-20,"-3 day ahead inc hosp","quantile",0.75,10001,"COVID-19"
"DE","00+",2022-02-23,2022-02-20,"-3 day ahead inc hosp","quantile",0.9,10514,"COVID-19"
"DE","00+",2022-02-23,2022-02-20,"-3 day ahead inc hosp","quantile",0.975,11146,"COVID-19"
"DE","00+",2022-02-23,2022-02-19,"-4 day ahead inc hosp","mean",NA,9535,"COVID-19"
"DE","00+",2022-02-23,2022-02-19,"-4 day ahead inc hosp","quantile",0.025,8428,"COVID-19"
"DE","00+",2022-02-23,2022-02-19,"-4 day ahead inc hosp","quantile",0.1,8748,"COVID-19"
"DE","00+",2022-02-23,2022-02-19,"-4 day ahead inc hosp","quantile",0.25,9074,"COVID-19"
"DE","00+",2022-02-23,2022-02-19,"-4 day ahead inc hosp","quantile",0.5,9481,"COVID-19"
"DE","00+",2022-02-23,2022-02-19,"-4 day ahead inc hosp","quantile",0.75,9937,"COVID-19"
"DE","00+",2022-02-23,2022-02-19,"-4 day ahead inc hosp","quantile",0.9,10392,"COVID-19"
"DE","00+",2022-02-23,2022-02-19,"-4 day ahead inc hosp","quantile",0.975,10952,"COVID-19"
"DE","00+",2022-02-23,2022-02-18,"-5 day ahead inc hosp","mean",NA,9529,"COVID-19"
"DE","00+",2022-02-23,2022-02-18,"-5 day ahead inc hosp","quantile",0.025,8586,"COVID-19"
"DE","00+",2022-02-23,2022-02-18,"-5 day ahead inc hosp","quantile",0.1,8861,"COVID-19"
"DE","00+",2022-02-23,2022-02-18,"-5 day ahead inc hosp","quantile",0.25,9138,"COVID-19"
"DE","00+",2022-02-23,2022-02-18,"-5 day ahead inc hosp","quantile",0.5,9484,"COVID-19"
"DE","00+",2022-02-23,2022-02-18,"-5 day ahead inc hosp","quantile",0.75,9871,"COVID-19"
"DE","00+",2022-02-23,2022-02-18,"-5 day ahead inc hosp","quantile",0.9,10256,"COVID-19"
"DE","00+",2022-02-23,2022-02-18,"-5 day ahead inc hosp","quantile",0.975,10728,"COVID-19"
"DE","00+",2022-02-23,2022-02-17,"-6 day ahead inc hosp","mean",NA,9421,"COVID-19"
"DE","00+",2022-02-23,2022-02-17,"-6 day ahead inc hosp","quantile",0.025,8617,"COVID-19"
"DE","00+",2022-02-23,2022-02-17,"-6 day ahead inc hosp","quantile",0.1,8851,"COVID-19"
"DE","00+",2022-02-23,2022-02-17,"-6 day ahead inc hosp","quantile",0.25,9088,"COVID-19"
"DE","00+",2022-02-23,2022-02-17,"-6 day ahead inc hosp","quantile",0.5,9383,"COVID-19"
"DE","00+",2022-02-23,2022-02-17,"-6 day ahead inc hosp","quantile",0.75,9713,"COVID-19"
