"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-01-28,2022-01-28,"0 day ahead inc hosp","mean",NA,8173,"COVID-19"
"DE","00+",2022-01-28,2022-01-28,"0 day ahead inc hosp","quantile",0.025,6248,"COVID-19"
"DE","00+",2022-01-28,2022-01-28,"0 day ahead inc hosp","quantile",0.1,6799,"COVID-19"
"DE","00+",2022-01-28,2022-01-28,"0 day ahead inc hosp","quantile",0.25,7363,"COVID-19"
"DE","00+",2022-01-28,2022-01-28,"0 day ahead inc hosp","quantile",0.5,8073,"COVID-19"
"DE","00+",2022-01-28,2022-01-28,"0 day ahead inc hosp","quantile",0.75,8874,"COVID-19"
"DE","00+",2022-01-28,2022-01-28,"0 day ahead inc hosp","quantile",0.9,9677,"COVID-19"
"DE","00+",2022-01-28,2022-01-28,"0 day ahead inc hosp","quantile",0.975,10670,"COVID-19"
"DE","00+",2022-01-28,2022-01-27,"-1 day ahead inc hosp","mean",NA,8040,"COVID-19"
"DE","00+",2022-01-28,2022-01-27,"-1 day ahead inc hosp","quantile",0.025,6307,"COVID-19"
"DE","00+",2022-01-28,2022-01-27,"-1 day ahead inc hosp","quantile",0.1,6794,"COVID-19"
"DE","00+",2022-01-28,2022-01-27,"-1 day ahead inc hosp","quantile",0.25,7299,"COVID-19"
"DE","00+",2022-01-28,2022-01-27,"-1 day ahead inc hosp","quantile",0.5,7941,"COVID-19"
"DE","00+",2022-01-28,2022-01-27,"-1 day ahead inc hosp","quantile",0.75,8673,"COVID-19"
"DE","00+",2022-01-28,2022-01-27,"-1 day ahead inc hosp","quantile",0.9,9413,"COVID-19"
"DE","00+",2022-01-28,2022-01-27,"-1 day ahead inc hosp","quantile",0.975,10334,"COVID-19"
"DE","00+",2022-01-28,2022-01-26,"-2 day ahead inc hosp","mean",NA,7707,"COVID-19"
"DE","00+",2022-01-28,2022-01-26,"-2 day ahead inc hosp","quantile",0.025,6283,"COVID-19"
"DE","00+",2022-01-28,2022-01-26,"-2 day ahead inc hosp","quantile",0.1,6683,"COVID-19"
"DE","00+",2022-01-28,2022-01-26,"-2 day ahead inc hosp","quantile",0.25,7098,"COVID-19"
"DE","00+",2022-01-28,2022-01-26,"-2 day ahead inc hosp","quantile",0.5,7626,"COVID-19"
"DE","00+",2022-01-28,2022-01-26,"-2 day ahead inc hosp","quantile",0.75,8228,"COVID-19"
"DE","00+",2022-01-28,2022-01-26,"-2 day ahead inc hosp","quantile",0.9,8836,"COVID-19"
"DE","00+",2022-01-28,2022-01-26,"-2 day ahead inc hosp","quantile",0.975,9593,"COVID-19"
"DE","00+",2022-01-28,2022-01-25,"-3 day ahead inc hosp","mean",NA,7230,"COVID-19"
"DE","00+",2022-01-28,2022-01-25,"-3 day ahead inc hosp","quantile",0.025,6120,"COVID-19"
"DE","00+",2022-01-28,2022-01-25,"-3 day ahead inc hosp","quantile",0.1,6433,"COVID-19"
"DE","00+",2022-01-28,2022-01-25,"-3 day ahead inc hosp","quantile",0.25,6757,"COVID-19"
"DE","00+",2022-01-28,2022-01-25,"-3 day ahead inc hosp","quantile",0.5,7168,"COVID-19"
"DE","00+",2022-01-28,2022-01-25,"-3 day ahead inc hosp","quantile",0.75,7635,"COVID-19"
"DE","00+",2022-01-28,2022-01-25,"-3 day ahead inc hosp","quantile",0.9,8107,"COVID-19"
"DE","00+",2022-01-28,2022-01-25,"-3 day ahead inc hosp","quantile",0.975,8693,"COVID-19"
"DE","00+",2022-01-28,2022-01-24,"-4 day ahead inc hosp","mean",NA,6621,"COVID-19"
"DE","00+",2022-01-28,2022-01-24,"-4 day ahead inc hosp","quantile",0.025,5785,"COVID-19"
"DE","00+",2022-01-28,2022-01-24,"-4 day ahead inc hosp","quantile",0.1,6021,"COVID-19"
"DE","00+",2022-01-28,2022-01-24,"-4 day ahead inc hosp","quantile",0.25,6265,"COVID-19"
"DE","00+",2022-01-28,2022-01-24,"-4 day ahead inc hosp","quantile",0.5,6574,"COVID-19"
"DE","00+",2022-01-28,2022-01-24,"-4 day ahead inc hosp","quantile",0.75,6926,"COVID-19"
"DE","00+",2022-01-28,2022-01-24,"-4 day ahead inc hosp","quantile",0.9,7281,"COVID-19"
"DE","00+",2022-01-28,2022-01-24,"-4 day ahead inc hosp","quantile",0.975,7722,"COVID-19"
"DE","00+",2022-01-28,2022-01-23,"-5 day ahead inc hosp","mean",NA,6415,"COVID-19"
"DE","00+",2022-01-28,2022-01-23,"-5 day ahead inc hosp","quantile",0.025,5669,"COVID-19"
"DE","00+",2022-01-28,2022-01-23,"-5 day ahead inc hosp","quantile",0.1,5880,"COVID-19"
"DE","00+",2022-01-28,2022-01-23,"-5 day ahead inc hosp","quantile",0.25,6098,"COVID-19"
"DE","00+",2022-01-28,2022-01-23,"-5 day ahead inc hosp","quantile",0.5,6374,"COVID-19"
"DE","00+",2022-01-28,2022-01-23,"-5 day ahead inc hosp","quantile",0.75,6687,"COVID-19"
"DE","00+",2022-01-28,2022-01-23,"-5 day ahead inc hosp","quantile",0.9,7003,"COVID-19"
"DE","00+",2022-01-28,2022-01-23,"-5 day ahead inc hosp","quantile",0.975,7394,"COVID-19"
"DE","00+",2022-01-28,2022-01-22,"-6 day ahead inc hosp","mean",NA,6313,"COVID-19"
"DE","00+",2022-01-28,2022-01-22,"-6 day ahead inc hosp","quantile",0.025,5629,"COVID-19"
"DE","00+",2022-01-28,2022-01-22,"-6 day ahead inc hosp","quantile",0.1,5822,"COVID-19"
"DE","00+",2022-01-28,2022-01-22,"-6 day ahead inc hosp","quantile",0.25,6021,"COVID-19"
"DE","00+",2022-01-28,2022-01-22,"-6 day ahead inc hosp","quantile",0.5,6275,"COVID-19"
"DE","00+",2022-01-28,2022-01-22,"-6 day ahead inc hosp","quantile",0.75,6563,"COVID-19"
"DE","00+",2022-01-28,2022-01-22,"-6 day ahead inc hosp","quantile",0.9,6853,"COVID-19"
"DE","00+",2022-01-28,2022-01-22,"-6 day ahead inc hosp","quantile",0.975,7213,"COVID-19"
"DE","00+",2022-01-28,2022-01-21,"-7 day ahead inc hosp","mean",NA,6012,"COVID-19"
"DE","00+",2022-01-28,2022-01-21,"-7 day ahead inc hosp","quantile",0.025,5428,"COVID-19"
"DE","00+",2022-01-28,2022-01-21,"-7 day ahead inc hosp","quantile",0.1,5592,"COVID-19"
"DE","00+",2022-01-28,2022-01-21,"-7 day ahead inc hosp","quantile",0.25,5762,"COVID-19"
"DE","00+",2022-01-28,2022-01-21,"-7 day ahead inc hosp","quantile",0.5,5978,"COVID-19"
"DE","00+",2022-01-28,2022-01-21,"-7 day ahead inc hosp","quantile",0.75,6226,"COVID-19"
"DE","00+",2022-01-28,2022-01-21,"-7 day ahead inc hosp","quantile",0.9,6477,"COVID-19"
"DE","00+",2022-01-28,2022-01-21,"-7 day ahead inc hosp","quantile",0.975,6789,"COVID-19"
"DE","00+",2022-01-28,2022-01-20,"-8 day ahead inc hosp","mean",NA,5727,"COVID-19"
"DE","00+",2022-01-28,2022-01-20,"-8 day ahead inc hosp","quantile",0.025,5236,"COVID-19"
"DE","00+",2022-01-28,2022-01-20,"-8 day ahead inc hosp","quantile",0.1,5373,"COVID-19"
"DE","00+",2022-01-28,2022-01-20,"-8 day ahead inc hosp","quantile",0.25,5515,"COVID-19"
"DE","00+",2022-01-28,2022-01-20,"-8 day ahead inc hosp","quantile",0.5,5698,"COVID-19"
"DE","00+",2022-01-28,2022-01-20,"-8 day ahead inc hosp","quantile",0.75,5906,"COVID-19"
"DE","00+",2022-01-28,2022-01-20,"-8 day ahead inc hosp","quantile",0.9,6118,"COVID-19"
"DE","00+",2022-01-28,2022-01-20,"-8 day ahead inc hosp","quantile",0.975,6383,"COVID-19"
"DE","00+",2022-01-28,2022-01-19,"-9 day ahead inc hosp","mean",NA,5428,"COVID-19"
"DE","00+",2022-01-28,2022-01-19,"-9 day ahead inc hosp","quantile",0.025,5030,"COVID-19"
"DE","00+",2022-01-28,2022-01-19,"-9 day ahead inc hosp","quantile",0.1,5141,"COVID-19"
"DE","00+",2022-01-28,2022-01-19,"-9 day ahead inc hosp","quantile",0.25,5256,"COVID-19"
"DE","00+",2022-01-28,2022-01-19,"-9 day ahead inc hosp","quantile",0.5,5404,"COVID-19"
"DE","00+",2022-01-28,2022-01-19,"-9 day ahead inc hosp","quantile",0.75,5574,"COVID-19"
"DE","00+",2022-01-28,2022-01-19,"-9 day ahead inc hosp","quantile",0.9,5745,"COVID-19"
"DE","00+",2022-01-28,2022-01-19,"-9 day ahead inc hosp","quantile",0.975,5960,"COVID-19"
"DE","00+",2022-01-28,2022-01-18,"-10 day ahead inc hosp","mean",NA,5131,"COVID-19"
"DE","00+",2022-01-28,2022-01-18,"-10 day ahead inc hosp","quantile",0.025,4819,"COVID-19"
"DE","00+",2022-01-28,2022-01-18,"-10 day ahead inc hosp","quantile",0.1,4906,"COVID-19"
"DE","00+",2022-01-28,2022-01-18,"-10 day ahead inc hosp","quantile",0.25,4997,"COVID-19"
"DE","00+",2022-01-28,2022-01-18,"-10 day ahead inc hosp","quantile",0.5,5113,"COVID-19"
"DE","00+",2022-01-28,2022-01-18,"-10 day ahead inc hosp","quantile",0.75,5246,"COVID-19"
"DE","00+",2022-01-28,2022-01-18,"-10 day ahead inc hosp","quantile",0.9,5380,"COVID-19"
"DE","00+",2022-01-28,2022-01-18,"-10 day ahead inc hosp","quantile",0.975,5547,"COVID-19"
"DE","00+",2022-01-28,2022-01-17,"-11 day ahead inc hosp","mean",NA,4960,"COVID-19"
"DE","00+",2022-01-28,2022-01-17,"-11 day ahead inc hosp","quantile",0.025,4710,"COVID-19"
"DE","00+",2022-01-28,2022-01-17,"-11 day ahead inc hosp","quantile",0.1,4780,"COVID-19"
"DE","00+",2022-01-28,2022-01-17,"-11 day ahead inc hosp","quantile",0.25,4852,"COVID-19"
"DE","00+",2022-01-28,2022-01-17,"-11 day ahead inc hosp","quantile",0.5,4945,"COVID-19"
"DE","00+",2022-01-28,2022-01-17,"-11 day ahead inc hosp","quantile",0.75,5051,"COVID-19"
"DE","00+",2022-01-28,2022-01-17,"-11 day ahead inc hosp","quantile",0.9,5158,"COVID-19"
"DE","00+",2022-01-28,2022-01-17,"-11 day ahead inc hosp","quantile",0.975,5292,"COVID-19"
"DE","00+",2022-01-28,2022-01-16,"-12 day ahead inc hosp","mean",NA,4899,"COVID-19"
"DE","00+",2022-01-28,2022-01-16,"-12 day ahead inc hosp","quantile",0.025,4670,"COVID-19"
"DE","00+",2022-01-28,2022-01-16,"-12 day ahead inc hosp","quantile",0.1,4734,"COVID-19"
"DE","00+",2022-01-28,2022-01-16,"-12 day ahead inc hosp","quantile",0.25,4801,"COVID-19"
"DE","00+",2022-01-28,2022-01-16,"-12 day ahead inc hosp","quantile",0.5,4886,"COVID-19"
"DE","00+",2022-01-28,2022-01-16,"-12 day ahead inc hosp","quantile",0.75,4983,"COVID-19"
"DE","00+",2022-01-28,2022-01-16,"-12 day ahead inc hosp","quantile",0.9,5082,"COVID-19"
"DE","00+",2022-01-28,2022-01-16,"-12 day ahead inc hosp","quantile",0.975,5204,"COVID-19"
"DE","00+",2022-01-28,2022-01-15,"-13 day ahead inc hosp","mean",NA,4867,"COVID-19"
"DE","00+",2022-01-28,2022-01-15,"-13 day ahead inc hosp","quantile",0.025,4657,"COVID-19"
"DE","00+",2022-01-28,2022-01-15,"-13 day ahead inc hosp","quantile",0.1,4716,"COVID-19"
"DE","00+",2022-01-28,2022-01-15,"-13 day ahead inc hosp","quantile",0.25,4777,"COVID-19"
"DE","00+",2022-01-28,2022-01-15,"-13 day ahead inc hosp","quantile",0.5,4855,"COVID-19"
"DE","00+",2022-01-28,2022-01-15,"-13 day ahead inc hosp","quantile",0.75,4944,"COVID-19"
"DE","00+",2022-01-28,2022-01-15,"-13 day ahead inc hosp","quantile",0.9,5033,"COVID-19"
"DE","00+",2022-01-28,2022-01-15,"-13 day ahead inc hosp","quantile",0.975,5145,"COVID-19"
"DE","00+",2022-01-28,2022-01-14,"-14 day ahead inc hosp","mean",NA,4796,"COVID-19"
"DE","00+",2022-01-28,2022-01-14,"-14 day ahead inc hosp","quantile",0.025,4614,"COVID-19"
"DE","00+",2022-01-28,2022-01-14,"-14 day ahead inc hosp","quantile",0.1,4665,"COVID-19"
"DE","00+",2022-01-28,2022-01-14,"-14 day ahead inc hosp","quantile",0.25,4718,"COVID-19"
"DE","00+",2022-01-28,2022-01-14,"-14 day ahead inc hosp","quantile",0.5,4786,"COVID-19"
"DE","00+",2022-01-28,2022-01-14,"-14 day ahead inc hosp","quantile",0.75,4863,"COVID-19"
"DE","00+",2022-01-28,2022-01-14,"-14 day ahead inc hosp","quantile",0.9,4941,"COVID-19"
"DE","00+",2022-01-28,2022-01-14,"-14 day ahead inc hosp","quantile",0.975,5039,"COVID-19"
"DE","00+",2022-01-28,2022-01-13,"-15 day ahead inc hosp","mean",NA,4708,"COVID-19"
"DE","00+",2022-01-28,2022-01-13,"-15 day ahead inc hosp","quantile",0.025,4549,"COVID-19"
"DE","00+",2022-01-28,2022-01-13,"-15 day ahead inc hosp","quantile",0.1,4593,"COVID-19"
"DE","00+",2022-01-28,2022-01-13,"-15 day ahead inc hosp","quantile",0.25,4640,"COVID-19"
"DE","00+",2022-01-28,2022-01-13,"-15 day ahead inc hosp","quantile",0.5,4698,"COVID-19"
"DE","00+",2022-01-28,2022-01-13,"-15 day ahead inc hosp","quantile",0.75,4766,"COVID-19"
"DE","00+",2022-01-28,2022-01-13,"-15 day ahead inc hosp","quantile",0.9,4834,"COVID-19"
"DE","00+",2022-01-28,2022-01-13,"-15 day ahead inc hosp","quantile",0.975,4919,"COVID-19"
"DE","00+",2022-01-28,2022-01-12,"-16 day ahead inc hosp","mean",NA,4789,"COVID-19"
"DE","00+",2022-01-28,2022-01-12,"-16 day ahead inc hosp","quantile",0.025,4650,"COVID-19"
"DE","00+",2022-01-28,2022-01-12,"-16 day ahead inc hosp","quantile",0.1,4689,"COVID-19"
"DE","00+",2022-01-28,2022-01-12,"-16 day ahead inc hosp","quantile",0.25,4729,"COVID-19"
"DE","00+",2022-01-28,2022-01-12,"-16 day ahead inc hosp","quantile",0.5,4781,"COVID-19"
"DE","00+",2022-01-28,2022-01-12,"-16 day ahead inc hosp","quantile",0.75,4839,"COVID-19"
"DE","00+",2022-01-28,2022-01-12,"-16 day ahead inc hosp","quantile",0.9,4899,"COVID-19"
"DE","00+",2022-01-28,2022-01-12,"-16 day ahead inc hosp","quantile",0.975,4973,"COVID-19"
"DE","00+",2022-01-28,2022-01-11,"-17 day ahead inc hosp","mean",NA,4985,"COVID-19"
"DE","00+",2022-01-28,2022-01-11,"-17 day ahead inc hosp","quantile",0.025,4863,"COVID-19"
"DE","00+",2022-01-28,2022-01-11,"-17 day ahead inc hosp","quantile",0.1,4897,"COVID-19"
"DE","00+",2022-01-28,2022-01-11,"-17 day ahead inc hosp","quantile",0.25,4933,"COVID-19"
"DE","00+",2022-01-28,2022-01-11,"-17 day ahead inc hosp","quantile",0.5,4978,"COVID-19"
"DE","00+",2022-01-28,2022-01-11,"-17 day ahead inc hosp","quantile",0.75,5030,"COVID-19"
"DE","00+",2022-01-28,2022-01-11,"-17 day ahead inc hosp","quantile",0.9,5082,"COVID-19"
"DE","00+",2022-01-28,2022-01-11,"-17 day ahead inc hosp","quantile",0.975,5148,"COVID-19"
"DE","00+",2022-01-28,2022-01-10,"-18 day ahead inc hosp","mean",NA,5077,"COVID-19"
"DE","00+",2022-01-28,2022-01-10,"-18 day ahead inc hosp","quantile",0.025,4969,"COVID-19"
"DE","00+",2022-01-28,2022-01-10,"-18 day ahead inc hosp","quantile",0.1,5000,"COVID-19"
"DE","00+",2022-01-28,2022-01-10,"-18 day ahead inc hosp","quantile",0.25,5031,"COVID-19"
"DE","00+",2022-01-28,2022-01-10,"-18 day ahead inc hosp","quantile",0.5,5071,"COVID-19"
"DE","00+",2022-01-28,2022-01-10,"-18 day ahead inc hosp","quantile",0.75,5116,"COVID-19"
"DE","00+",2022-01-28,2022-01-10,"-18 day ahead inc hosp","quantile",0.9,5162,"COVID-19"
"DE","00+",2022-01-28,2022-01-10,"-18 day ahead inc hosp","quantile",0.975,5219,"COVID-19"
"DE","00+",2022-01-28,2022-01-09,"-19 day ahead inc hosp","mean",NA,5143,"COVID-19"
"DE","00+",2022-01-28,2022-01-09,"-19 day ahead inc hosp","quantile",0.025,5038,"COVID-19"
"DE","00+",2022-01-28,2022-01-09,"-19 day ahead inc hosp","quantile",0.1,5067,"COVID-19"
"DE","00+",2022-01-28,2022-01-09,"-19 day ahead inc hosp","quantile",0.25,5098,"COVID-19"
"DE","00+",2022-01-28,2022-01-09,"-19 day ahead inc hosp","quantile",0.5,5137,"COVID-19"
"DE","00+",2022-01-28,2022-01-09,"-19 day ahead inc hosp","quantile",0.75,5182,"COVID-19"
"DE","00+",2022-01-28,2022-01-09,"-19 day ahead inc hosp","quantile",0.9,5227,"COVID-19"
"DE","00+",2022-01-28,2022-01-09,"-19 day ahead inc hosp","quantile",0.975,5284,"COVID-19"
"DE","00+",2022-01-28,2022-01-08,"-20 day ahead inc hosp","mean",NA,5025,"COVID-19"
"DE","00+",2022-01-28,2022-01-08,"-20 day ahead inc hosp","quantile",0.025,4925,"COVID-19"
"DE","00+",2022-01-28,2022-01-08,"-20 day ahead inc hosp","quantile",0.1,4952,"COVID-19"
"DE","00+",2022-01-28,2022-01-08,"-20 day ahead inc hosp","quantile",0.25,4981,"COVID-19"
"DE","00+",2022-01-28,2022-01-08,"-20 day ahead inc hosp","quantile",0.5,5018,"COVID-19"
"DE","00+",2022-01-28,2022-01-08,"-20 day ahead inc hosp","quantile",0.75,5061,"COVID-19"
"DE","00+",2022-01-28,2022-01-08,"-20 day ahead inc hosp","quantile",0.9,5105,"COVID-19"
"DE","00+",2022-01-28,2022-01-08,"-20 day ahead inc hosp","quantile",0.975,5159,"COVID-19"
"DE","00+",2022-01-28,2022-01-07,"-21 day ahead inc hosp","mean",NA,4825,"COVID-19"
"DE","00+",2022-01-28,2022-01-07,"-21 day ahead inc hosp","quantile",0.025,4735,"COVID-19"
"DE","00+",2022-01-28,2022-01-07,"-21 day ahead inc hosp","quantile",0.1,4759,"COVID-19"
"DE","00+",2022-01-28,2022-01-07,"-21 day ahead inc hosp","quantile",0.25,4785,"COVID-19"
"DE","00+",2022-01-28,2022-01-07,"-21 day ahead inc hosp","quantile",0.5,4819,"COVID-19"
"DE","00+",2022-01-28,2022-01-07,"-21 day ahead inc hosp","quantile",0.75,4858,"COVID-19"
"DE","00+",2022-01-28,2022-01-07,"-21 day ahead inc hosp","quantile",0.9,4897,"COVID-19"
"DE","00+",2022-01-28,2022-01-07,"-21 day ahead inc hosp","quantile",0.975,4947,"COVID-19"
"DE","00+",2022-01-28,2022-01-06,"-22 day ahead inc hosp","mean",NA,5058,"COVID-19"
"DE","00+",2022-01-28,2022-01-06,"-22 day ahead inc hosp","quantile",0.025,4971,"COVID-19"
"DE","00+",2022-01-28,2022-01-06,"-22 day ahead inc hosp","quantile",0.1,4995,"COVID-19"
"DE","00+",2022-01-28,2022-01-06,"-22 day ahead inc hosp","quantile",0.25,5019,"COVID-19"
"DE","00+",2022-01-28,2022-01-06,"-22 day ahead inc hosp","quantile",0.5,5052,"COVID-19"
"DE","00+",2022-01-28,2022-01-06,"-22 day ahead inc hosp","quantile",0.75,5089,"COVID-19"
"DE","00+",2022-01-28,2022-01-06,"-22 day ahead inc hosp","quantile",0.9,5128,"COVID-19"
"DE","00+",2022-01-28,2022-01-06,"-22 day ahead inc hosp","quantile",0.975,5177,"COVID-19"
"DE","00+",2022-01-28,2022-01-05,"-23 day ahead inc hosp","mean",NA,5124,"COVID-19"
"DE","00+",2022-01-28,2022-01-05,"-23 day ahead inc hosp","quantile",0.025,5045,"COVID-19"
"DE","00+",2022-01-28,2022-01-05,"-23 day ahead inc hosp","quantile",0.1,5066,"COVID-19"
"DE","00+",2022-01-28,2022-01-05,"-23 day ahead inc hosp","quantile",0.25,5089,"COVID-19"
"DE","00+",2022-01-28,2022-01-05,"-23 day ahead inc hosp","quantile",0.5,5118,"COVID-19"
"DE","00+",2022-01-28,2022-01-05,"-23 day ahead inc hosp","quantile",0.75,5153,"COVID-19"
"DE","00+",2022-01-28,2022-01-05,"-23 day ahead inc hosp","quantile",0.9,5188,"COVID-19"
"DE","00+",2022-01-28,2022-01-05,"-23 day ahead inc hosp","quantile",0.975,5234,"COVID-19"
"DE","00+",2022-01-28,2022-01-04,"-24 day ahead inc hosp","mean",NA,5201,"COVID-19"
"DE","00+",2022-01-28,2022-01-04,"-24 day ahead inc hosp","quantile",0.025,5133,"COVID-19"
"DE","00+",2022-01-28,2022-01-04,"-24 day ahead inc hosp","quantile",0.1,5151,"COVID-19"
"DE","00+",2022-01-28,2022-01-04,"-24 day ahead inc hosp","quantile",0.25,5170,"COVID-19"
"DE","00+",2022-01-28,2022-01-04,"-24 day ahead inc hosp","quantile",0.5,5196,"COVID-19"
"DE","00+",2022-01-28,2022-01-04,"-24 day ahead inc hosp","quantile",0.75,5226,"COVID-19"
"DE","00+",2022-01-28,2022-01-04,"-24 day ahead inc hosp","quantile",0.9,5258,"COVID-19"
"DE","00+",2022-01-28,2022-01-04,"-24 day ahead inc hosp","quantile",0.975,5298,"COVID-19"
"DE","00+",2022-01-28,2022-01-03,"-25 day ahead inc hosp","mean",NA,5162,"COVID-19"
