"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-01-29,2022-01-29,"0 day ahead inc hosp","mean",NA,8197,"COVID-19"
"DE","00+",2022-01-29,2022-01-29,"0 day ahead inc hosp","quantile",0.025,6370,"COVID-19"
"DE","00+",2022-01-29,2022-01-29,"0 day ahead inc hosp","quantile",0.1,6900,"COVID-19"
"DE","00+",2022-01-29,2022-01-29,"0 day ahead inc hosp","quantile",0.25,7437,"COVID-19"
"DE","00+",2022-01-29,2022-01-29,"0 day ahead inc hosp","quantile",0.5,8108,"COVID-19"
"DE","00+",2022-01-29,2022-01-29,"0 day ahead inc hosp","quantile",0.75,8860,"COVID-19"
"DE","00+",2022-01-29,2022-01-29,"0 day ahead inc hosp","quantile",0.9,9609,"COVID-19"
"DE","00+",2022-01-29,2022-01-29,"0 day ahead inc hosp","quantile",0.975,10530,"COVID-19"
"DE","00+",2022-01-29,2022-01-28,"-1 day ahead inc hosp","mean",NA,8057,"COVID-19"
"DE","00+",2022-01-29,2022-01-28,"-1 day ahead inc hosp","quantile",0.025,6400,"COVID-19"
"DE","00+",2022-01-29,2022-01-28,"-1 day ahead inc hosp","quantile",0.1,6871,"COVID-19"
"DE","00+",2022-01-29,2022-01-28,"-1 day ahead inc hosp","quantile",0.25,7355,"COVID-19"
"DE","00+",2022-01-29,2022-01-28,"-1 day ahead inc hosp","quantile",0.5,7967,"COVID-19"
"DE","00+",2022-01-29,2022-01-28,"-1 day ahead inc hosp","quantile",0.75,8661,"COVID-19"
"DE","00+",2022-01-29,2022-01-28,"-1 day ahead inc hosp","quantile",0.9,9358,"COVID-19"
"DE","00+",2022-01-29,2022-01-28,"-1 day ahead inc hosp","quantile",0.975,10221,"COVID-19"
"DE","00+",2022-01-29,2022-01-27,"-2 day ahead inc hosp","mean",NA,7895,"COVID-19"
"DE","00+",2022-01-29,2022-01-27,"-2 day ahead inc hosp","quantile",0.025,6462,"COVID-19"
"DE","00+",2022-01-29,2022-01-27,"-2 day ahead inc hosp","quantile",0.1,6869,"COVID-19"
"DE","00+",2022-01-29,2022-01-27,"-2 day ahead inc hosp","quantile",0.25,7287,"COVID-19"
"DE","00+",2022-01-29,2022-01-27,"-2 day ahead inc hosp","quantile",0.5,7817,"COVID-19"
"DE","00+",2022-01-29,2022-01-27,"-2 day ahead inc hosp","quantile",0.75,8417,"COVID-19"
"DE","00+",2022-01-29,2022-01-27,"-2 day ahead inc hosp","quantile",0.9,9022,"COVID-19"
"DE","00+",2022-01-29,2022-01-27,"-2 day ahead inc hosp","quantile",0.975,9772,"COVID-19"
"DE","00+",2022-01-29,2022-01-26,"-3 day ahead inc hosp","mean",NA,7630,"COVID-19"
"DE","00+",2022-01-29,2022-01-26,"-3 day ahead inc hosp","quantile",0.025,6438,"COVID-19"
"DE","00+",2022-01-29,2022-01-26,"-3 day ahead inc hosp","quantile",0.1,6776,"COVID-19"
"DE","00+",2022-01-29,2022-01-26,"-3 day ahead inc hosp","quantile",0.25,7125,"COVID-19"
"DE","00+",2022-01-29,2022-01-26,"-3 day ahead inc hosp","quantile",0.5,7565,"COVID-19"
"DE","00+",2022-01-29,2022-01-26,"-3 day ahead inc hosp","quantile",0.75,8065,"COVID-19"
"DE","00+",2022-01-29,2022-01-26,"-3 day ahead inc hosp","quantile",0.9,8568,"COVID-19"
"DE","00+",2022-01-29,2022-01-26,"-3 day ahead inc hosp","quantile",0.975,9191,"COVID-19"
"DE","00+",2022-01-29,2022-01-25,"-4 day ahead inc hosp","mean",NA,7185,"COVID-19"
"DE","00+",2022-01-29,2022-01-25,"-4 day ahead inc hosp","quantile",0.025,6241,"COVID-19"
"DE","00+",2022-01-29,2022-01-25,"-4 day ahead inc hosp","quantile",0.1,6509,"COVID-19"
"DE","00+",2022-01-29,2022-01-25,"-4 day ahead inc hosp","quantile",0.25,6784,"COVID-19"
"DE","00+",2022-01-29,2022-01-25,"-4 day ahead inc hosp","quantile",0.5,7133,"COVID-19"
"DE","00+",2022-01-29,2022-01-25,"-4 day ahead inc hosp","quantile",0.75,7529,"COVID-19"
